time,id,longitude,lattitude,diameter,pressure,normal_pressure,is_online,on_pipe,coords
55,3,92148.62344,436448.8276,1,92,100,1,21,28992
55,4,92151.50189,436449.9093,1,103,100,1,14,28992
55,5,92154.11776,436450.8923,2,92,100,1,13,28992
55,6,92073.95777,436420.7694,1.5,94,100,1,17,28992
55,7,92069.22172,436406.1671,1.5,102,100,1,17,28992
55,8,92082.54751,436400.1265,1.5,104,100,1,15,28992
55,9,92080.39375,436345.4752,1,101,100,1,18,28992
55,10,92146.54553,436383.4084,1,97,100,1,14,28992
55,11,92147.43424,436381.0434,2,103,100,1,13,28992
55,12,92129.12934,436378.1102,1,99,100,1,20,28992
55,13,92130.01078,436375.7647,1.5,102,100,1,15,28992
55,14,92130.74601,436373.8081,2,99,100,1,8,28992
55,15,92135.00831,436362.4657,1,101,100,1,9,28992
55,16,92209.03947,436347.1462,2,107,100,1,8,28992
55,17,92104.04564,436332.0832,1,99,100,1,11,28992
55,18,92116.15108,436325.5407,1,97,100,1,12,28992
55,19,92163.28931,436322.1312,1,101,100,1,11,28992
55,20,92165.59751,436322.9986,2,100,100,1,10,28992
55,21,92169.4782,436324.4569,1,93,100,1,9,28992
55,22,92110.09859,436302.1429,1.5,101,100,1,7,28992
55,23,92112.2674,436296.3715,1.5,109,100,1,7,28992
55,24,92130.19827,436302.8266,1.5,103,100,1,6,28992
55,25,92158.71169,436305.5121,1.5,99,100,1,6,28992
55,26,92202.72943,436331.1104,1,101,100,1,4,28992
55,27,92217.33968,436324.8211,1.5,99,100,1,3,28992
55,28,92232.98589,436303.1488,1.5,101,100,1,3,28992
55,29,92173.45139,436299.3301,1.5,106,100,1,5,28992
55,30,92247.61172,436262.1376,2,89,100,1,1,28992
55,31,92186.87709,436263.603,1.5,94,100,1,5,28992
55,32,92190.56285,436264.988,1,96,100,1,4,28992
55,33,92198.33024,436244.1301,1.5,96,100,1,2,28992
56,0,92110.84339,436371.2387,1,90,100,1,12,28992
56,1,92062.79703,436448.6712,1.5,105,100,1,19,28992
56,2,92139.02588,436454.7468,2,100,100,1,16,28992
56,3,92148.62344,436448.8276,1,102,100,1,21,28992
56,4,92151.50189,436449.9093,1,109,100,1,14,28992
56,5,92154.11776,436450.8923,2,94,100,1,13,28992
56,6,92073.95777,436420.7694,1.5,96,100,1,17,28992
56,7,92069.22172,436406.1671,1.5,101,100,1,17,28992
56,8,92082.54751,436400.1265,1.5,106,100,1,15,28992
56,9,92080.39375,436345.4752,1,96,100,1,18,28992
56,10,92146.54553,436383.4084,1,98,100,1,14,28992
56,11,92147.43424,436381.0434,2,104,100,1,13,28992
56,12,92129.12934,436378.1102,1,88,100,1,20,28992
56,13,92130.01078,436375.7647,1.5,96,100,1,15,28992
56,14,92130.74601,436373.8081,2,94,100,1,8,28992
56,15,92135.00831,436362.4657,1,104,100,1,9,28992
56,16,92209.03947,436347.1462,2,97,100,1,8,28992
56,17,92104.04564,436332.0832,1,101,100,1,11,28992
56,18,92116.15108,436325.5407,1,95,100,1,12,28992
56,19,92163.28931,436322.1312,1,101,100,1,11,28992
56,20,92165.59751,436322.9986,2,98,100,1,10,28992
56,21,92169.4782,436324.4569,1,100,100,1,9,28992
56,22,92110.09859,436302.1429,1.5,99,100,1,7,28992
56,23,92112.2674,436296.3715,1.5,99,100,1,7,28992
56,24,92130.19827,436302.8266,1.5,97,100,1,6,28992
56,25,92158.71169,436305.5121,1.5,104,100,1,6,28992
56,26,92202.72943,436331.1104,1,99,100,1,4,28992
56,27,92217.33968,436324.8211,1.5,100,100,1,3,28992
56,28,92232.98589,436303.1488,1.5,103,100,1,3,28992
56,29,92173.45139,436299.3301,1.5,90,100,1,5,28992
56,30,92247.61172,436262.1376,2,95,100,1,1,28992
56,31,92186.87709,436263.603,1.5,101,100,1,5,28992
56,32,92190.56285,436264.988,1,101,100,1,4,28992
56,33,92198.33024,436244.1301,1.5,100,100,1,2,28992
57,0,92110.84339,436371.2387,1,101,100,1,12,28992
57,1,92062.79703,436448.6712,1.5,90,100,1,19,28992
57,2,92139.02588,436454.7468,2,94,100,1,16,28992
57,3,92148.62344,436448.8276,1,97,100,1,21,28992
57,4,92151.50189,436449.9093,1,103,100,1,14,28992
57,5,92154.11776,436450.8923,2,99,100,1,13,28992
57,6,92073.95777,436420.7694,1.5,102,100,1,17,28992
57,7,92069.22172,436406.1671,1.5,107,100,1,17,28992
57,8,92082.54751,436400.1265,1.5,95,100,1,15,28992
57,9,92080.39375,436345.4752,1,101,100,1,18,28992
57,10,92146.54553,436383.4084,1,106,100,1,14,28992
57,11,92147.43424,436381.0434,2,101,100,1,13,28992
57,12,92129.12934,436378.1102,1,97,100,1,20,28992
57,13,92130.01078,436375.7647,1.5,95,100,1,15,28992
57,14,92130.74601,436373.8081,2,98,100,1,8,28992
57,15,92135.00831,436362.4657,1,105,100,1,9,28992
57,16,92209.03947,436347.1462,2,96,100,1,8,28992
57,17,92104.04564,436332.0832,1,100,100,1,11,28992
57,18,92116.15108,436325.5407,1,90,100,1,12,28992
57,19,92163.28931,436322.1312,1,103,100,1,11,28992
57,20,92165.59751,436322.9986,2,101,100,1,10,28992
57,21,92169.4782,436324.4569,1,102,100,1,9,28992
57,22,92110.09859,436302.1429,1.5,102,100,1,7,28992
57,23,92112.2674,436296.3715,1.5,103,100,1,7,28992
57,24,92130.19827,436302.8266,1.5,99,100,1,6,28992
57,25,92158.71169,436305.5121,1.5,104,100,1,6,28992
57,26,92202.72943,436331.1104,1,103,100,1,4,28992
57,27,92217.33968,436324.8211,1.5,107,100,1,3,28992
57,28,92232.98589,436303.1488,1.5,93,100,1,3,28992
57,29,92173.45139,436299.3301,1.5,101,100,1,5,28992
57,30,92247.61172,436262.1376,2,95,100,1,1,28992
57,31,92186.87709,436263.603,1.5,99,100,1,5,28992
57,32,92190.56285,436264.988,1,93,100,1,4,28992
57,33,92198.33024,436244.1301,1.5,92,100,1,2,28992
58,0,92110.84339,436371.2387,1,100,100,1,12,28992
58,1,92062.79703,436448.6712,1.5,101,100,1,19,28992
58,2,92139.02588,436454.7468,2,92,100,1,16,28992
58,3,92148.62344,436448.8276,1,97,100,1,21,28992
58,4,92151.50189,436449.9093,1,94,100,1,14,28992
58,5,92154.11776,436450.8923,2,90,100,1,13,28992
58,6,92073.95777,436420.7694,1.5,96,100,1,17,28992
58,7,92069.22172,436406.1671,1.5,98,100,1,17,28992
58,8,92082.54751,436400.1265,1.5,100,100,1,15,28992
58,9,92080.39375,436345.4752,1,100,100,1,18,28992
58,10,92146.54553,436383.4084,1,93,100,1,14,28992
58,11,92147.43424,436381.0434,2,94,100,1,13,28992
58,12,92129.12934,436378.1102,1,104,100,1,20,28992
58,13,92130.01078,436375.7647,1.5,102,100,1,15,28992
58,14,92130.74601,436373.8081,2,98,100,1,8,28992
58,15,92135.00831,436362.4657,1,97,100,1,9,28992
58,16,92209.03947,436347.1462,2,101,100,1,8,28992
58,17,92104.04564,436332.0832,1,102,100,1,11,28992
58,18,92116.15108,436325.5407,1,113,100,1,12,28992
58,19,92163.28931,436322.1312,1,99,100,1,11,28992
58,20,92165.59751,436322.9986,2,93,100,1,10,28992
58,21,92169.4782,436324.4569,1,99,100,1,9,28992
58,22,92110.09859,436302.1429,1.5,97,100,1,7,28992
58,23,92112.2674,436296.3715,1.5,95,100,1,7,28992
58,24,92130.19827,436302.8266,1.5,110,100,1,6,28992
58,25,92158.71169,436305.5121,1.5,108,100,1,6,28992
58,26,92202.72943,436331.1104,1,98,100,1,4,28992
58,27,92217.33968,436324.8211,1.5,112,100,1,3,28992
58,28,92232.98589,436303.1488,1.5,103,100,1,3,28992
58,29,92173.45139,436299.3301,1.5,108,100,1,5,28992
58,30,92247.61172,436262.1376,2,97,100,1,1,28992
58,31,92186.87709,436263.603,1.5,104,100,1,5,28992
58,32,92190.56285,436264.988,1,108,100,1,4,28992
58,33,92198.33024,436244.1301,1.5,96,100,1,2,28992
59,0,92110.84339,436371.2387,1,101,100,1,12,28992
59,1,92062.79703,436448.6712,1.5,108,100,1,19,28992
59,2,92139.02588,436454.7468,2,99,100,1,16,28992
59,3,92148.62344,436448.8276,1,90,100,1,21,28992
59,4,92151.50189,436449.9093,1,94,100,1,14,28992
59,5,92154.11776,436450.8923,2,94,100,1,13,28992
59,6,92073.95777,436420.7694,1.5,94,100,1,17,28992
59,7,92069.22172,436406.1671,1.5,102,100,1,17,28992
59,8,92082.54751,436400.1265,1.5,101,100,1,15,28992
59,9,92080.39375,436345.4752,1,92,100,1,18,28992
59,10,92146.54553,436383.4084,1,99,100,1,14,28992
59,11,92147.43424,436381.0434,2,97,100,1,13,28992
59,12,92129.12934,436378.1102,1,106,100,1,20,28992
59,13,92130.01078,436375.7647,1.5,100,100,1,15,28992
59,14,92130.74601,436373.8081,2,95,100,1,8,28992
59,15,92135.00831,436362.4657,1,100,100,1,9,28992
59,16,92209.03947,436347.1462,2,89,100,1,8,28992
59,17,92104.04564,436332.0832,1,96,100,1,11,28992
59,18,92116.15108,436325.5407,1,95,100,1,12,28992
59,19,92163.28931,436322.1312,1,99,100,1,11,28992
59,20,92165.59751,436322.9986,2,91,100,1,10,28992
59,21,92169.4782,436324.4569,1,100,100,1,9,28992
59,22,92110.09859,436302.1429,1.5,101,100,1,7,28992
59,23,92112.2674,436296.3715,1.5,107,100,1,7,28992
59,24,92130.19827,436302.8266,1.5,97,100,1,6,28992
59,25,92158.71169,436305.5121,1.5,101,100,1,6,28992
59,26,92202.72943,436331.1104,1,98,100,1,4,28992
59,27,92217.33968,436324.8211,1.5,106,100,1,3,28992
59,28,92232.98589,436303.1488,1.5,89,100,1,3,28992
59,29,92173.45139,436299.3301,1.5,102,100,1,5,28992
59,30,92247.61172,436262.1376,2,102,100,1,1,28992
59,31,92186.87709,436263.603,1.5,105,100,1,5,28992
59,32,92190.56285,436264.988,1,102,100,1,4,28992
59,33,92198.33024,436244.1301,1.5,99,100,1,2,28992
60,0,92110.84339,436371.2387,1,95,100,1,12,28992
60,1,92062.79703,436448.6712,1.5,104,100,1,19,28992
60,2,92139.02588,436454.7468,2,100,100,1,16,28992
60,3,92148.62344,436448.8276,1,99,100,1,21,28992
60,4,92151.50189,436449.9093,1,106,100,1,14,28992
60,5,92154.11776,436450.8923,2,96,100,1,13,28992
60,6,92073.95777,436420.7694,1.5,98,100,1,17,28992
60,7,92069.22172,436406.1671,1.5,94,100,1,17,28992
60,8,92082.54751,436400.1265,1.5,100,100,1,15,28992
60,9,92080.39375,436345.4752,1,106,100,1,18,28992
60,10,92146.54553,436383.4084,1,100,100,1,14,28992
60,11,92147.43424,436381.0434,2,102,100,1,13,28992
60,12,92129.12934,436378.1102,1,99,100,1,20,28992
60,13,92130.01078,436375.7647,1.5,92,100,1,15,28992
60,14,92130.74601,436373.8081,2,94,100,1,8,28992
60,15,92135.00831,436362.4657,1,96,100,1,9,28992
60,16,92209.03947,436347.1462,2,103,100,1,8,28992
60,17,92104.04564,436332.0832,1,92,100,1,11,28992
60,18,92116.15108,436325.5407,1,100,100,1,12,28992
60,19,92163.28931,436322.1312,1,98,100,1,11,28992
60,20,92165.59751,436322.9986,2,103,100,1,10,28992
60,21,92169.4782,436324.4569,1,95,100,1,9,28992
60,22,92110.09859,436302.1429,1.5,102,100,1,7,28992
60,23,92112.2674,436296.3715,1.5,99,100,1,7,28992
60,24,92130.19827,436302.8266,1.5,94,100,1,6,28992
60,25,92158.71169,436305.5121,1.5,108,100,1,6,28992
60,26,92202.72943,436331.1104,1,94,100,1,4,28992
60,27,92217.33968,436324.8211,1.5,100,100,1,3,28992
60,28,92232.98589,436303.1488,1.5,100,100,1,3,28992
60,29,92173.45139,436299.3301,1.5,102,100,1,5,28992
60,30,92247.61172,436262.1376,2,104,100,1,1,28992
60,31,92186.87709,436263.603,1.5,98,100,1,5,28992
60,32,92190.56285,436264.988,1,91,100,1,4,28992
60,33,92198.33024,436244.1301,1.5,92,100,1,2,28992
61,0,92110.84339,436371.2387,1,110,100,1,12,28992
61,1,92062.79703,436448.6712,1.5,100,100,1,19,28992
61,2,92139.02588,436454.7468,2,100,100,1,16,28992
61,3,92148.62344,436448.8276,1,92,100,1,21,28992
61,4,92151.50189,436449.9093,1,104,100,1,14,28992
61,5,92154.11776,436450.8923,2,92,100,1,13,28992
61,6,92073.95777,436420.7694,1.5,90,100,1,17,28992
61,7,92069.22172,436406.1671,1.5,101,100,1,17,28992
61,8,92082.54751,436400.1265,1.5,99,100,1,15,28992
61,9,92080.39375,436345.4752,1,107,100,1,18,28992
61,10,92146.54553,436383.4084,1,101,100,1,14,28992
61,11,92147.43424,436381.0434,2,96,100,1,13,28992
61,12,92129.12934,436378.1102,1,94,100,1,20,28992
61,13,92130.01078,436375.7647,1.5,105,100,1,15,28992
61,14,92130.74601,436373.8081,2,95,100,1,8,28992
61,15,92135.00831,436362.4657,1,93,100,1,9,28992
61,16,92209.03947,436347.1462,2,101,100,1,8,28992
61,17,92104.04564,436332.0832,1,102,100,1,11,28992
61,18,92116.15108,436325.5407,1,101,100,1,12,28992
61,19,92163.28931,436322.1312,1,99,100,1,11,28992
61,20,92165.59751,436322.9986,2,110,100,1,10,28992
61,21,92169.4782,436324.4569,1,91,100,1,9,28992
61,22,92110.09859,436302.1429,1.5,106,100,1,7,28992
61,23,92112.2674,436296.3715,1.5,102,100,1,7,28992
61,24,92130.19827,436302.8266,1.5,105,100,1,6,28992
61,25,92158.71169,436305.5121,1.5,102,100,1,6,28992
61,26,92202.72943,436331.1104,1,102,100,1,4,28992
61,27,92217.33968,436324.8211,1.5,100,100,1,3,28992
61,28,92232.98589,436303.1488,1.5,99,100,1,3,28992
61,29,92173.45139,436299.3301,1.5,95,100,1,5,28992
61,30,92247.61172,436262.1376,2,99,100,1,1,28992
61,31,92186.87709,436263.603,1.5,105,100,1,5,28992
61,32,92190.56285,436264.988,1,95,100,1,4,28992
61,33,92198.33024,436244.1301,1.5,100,100,1,2,28992
62,0,92110.84339,436371.2387,1,98,100,1,12,28992
62,1,92062.79703,436448.6712,1.5,101,100,1,19,28992
62,2,92139.02588,436454.7468,2,104,100,1,16,28992
62,3,92148.62344,436448.8276,1,101,100,1,21,28992
62,4,92151.50189,436449.9093,1,104,100,1,14,28992
62,5,92154.11776,436450.8923,2,94,100,1,13,28992
62,6,92073.95777,436420.7694,1.5,95,100,1,17,28992
62,7,92069.22172,436406.1671,1.5,88,100,1,17,28992
62,8,92082.54751,436400.1265,1.5,96,100,1,15,28992
62,9,92080.39375,436345.4752,1,98,100,1,18,28992
62,10,92146.54553,436383.4084,1,104,100,1,14,28992
62,11,92147.43424,436381.0434,2,102,100,1,13,28992
62,12,92129.12934,436378.1102,1,101,100,1,20,28992
62,13,92130.01078,436375.7647,1.5,98,100,1,15,28992
62,14,92130.74601,436373.8081,2,98,100,1,8,28992
62,15,92135.00831,436362.4657,1,101,100,1,9,28992
62,16,92209.03947,436347.1462,2,91,100,1,8,28992
62,17,92104.04564,436332.0832,1,107,100,1,11,28992
62,18,92116.15108,436325.5407,1,102,100,1,12,28992
62,19,92163.28931,436322.1312,1,104,100,1,11,28992
62,20,92165.59751,436322.9986,2,102,100,1,10,28992
62,21,92169.4782,436324.4569,1,93,100,1,9,28992
62,22,92110.09859,436302.1429,1.5,99,100,1,7,28992
62,23,92112.2674,436296.3715,1.5,89,100,1,7,28992
62,24,92130.19827,436302.8266,1.5,95,100,1,6,28992
62,25,92158.71169,436305.5121,1.5,90,100,1,6,28992
62,26,92202.72943,436331.1104,1,110,100,1,4,28992
62,27,92217.33968,436324.8211,1.5,100,100,1,3,28992
62,28,92232.98589,436303.1488,1.5,103,100,1,3,28992
62,29,92173.45139,436299.3301,1.5,112,100,1,5,28992
62,30,92247.61172,436262.1376,2,99,100,1,1,28992
62,31,92186.87709,436263.603,1.5,90,100,1,5,28992
62,32,92190.56285,436264.988,1,92,100,1,4,28992
62,33,92198.33024,436244.1301,1.5,104,100,1,2,28992
63,0,92110.84339,436371.2387,1,102,100,1,12,28992
63,1,92062.79703,436448.6712,1.5,95,100,1,19,28992
63,2,92139.02588,436454.7468,2,101,100,1,16,28992
63,3,92148.62344,436448.8276,1,97,100,1,21,28992
63,4,92151.50189,436449.9093,1,99,100,1,14,28992
63,5,92154.11776,436450.8923,2,95,100,1,13,28992
63,6,92073.95777,436420.7694,1.5,98,100,1,17,28992
63,7,92069.22172,436406.1671,1.5,97,100,1,17,28992
63,8,92082.54751,436400.1265,1.5,96,100,1,15,28992
63,9,92080.39375,436345.4752,1,108,100,1,18,28992
63,10,92146.54553,436383.4084,1,107,100,1,14,28992
63,11,92147.43424,436381.0434,2,103,100,1,13,28992
63,12,92129.12934,436378.1102,1,108,100,1,20,28992
63,13,92130.01078,436375.7647,1.5,106,100,1,15,28992
63,14,92130.74601,436373.8081,2,107,100,1,8,28992
63,15,92135.00831,436362.4657,1,103,100,1,9,28992
63,16,92209.03947,436347.1462,2,98,100,1,8,28992
63,17,92104.04564,436332.0832,1,102,100,1,11,28992
63,18,92116.15108,436325.5407,1,98,100,1,12,28992
63,19,92163.28931,436322.1312,1,100,100,1,11,28992
63,20,92165.59751,436322.9986,2,101,100,1,10,28992
63,21,92169.4782,436324.4569,1,105,100,1,9,28992
63,22,92110.09859,436302.1429,1.5,103,100,1,7,28992
63,23,92112.2674,436296.3715,1.5,109,100,1,7,28992
63,24,92130.19827,436302.8266,1.5,97,100,1,6,28992
63,25,92158.71169,436305.5121,1.5,92,100,1,6,28992
63,26,92202.72943,436331.1104,1,103,100,1,4,28992
63,27,92217.33968,436324.8211,1.5,99,100,1,3,28992
63,28,92232.98589,436303.1488,1.5,97,100,1,3,28992
63,29,92173.45139,436299.3301,1.5,103,100,1,5,28992
63,30,92247.61172,436262.1376,2,101,100,1,1,28992
63,31,92186.87709,436263.603,1.5,97,100,1,5,28992
63,32,92190.56285,436264.988,1,100,100,1,4,28992
63,33,92198.33024,436244.1301,1.5,100,100,1,2,28992
64,0,92110.84339,436371.2387,1,94,100,1,12,28992
64,1,92062.79703,436448.6712,1.5,100,100,1,19,28992
64,2,92139.02588,436454.7468,2,94,100,1,16,28992
64,3,92148.62344,436448.8276,1,92,100,1,21,28992
64,4,92151.50189,436449.9093,1,102,100,1,14,28992
64,5,92154.11776,436450.8923,2,96,100,1,13,28992
64,6,92073.95777,436420.7694,1.5,108,100,1,17,28992
64,7,92069.22172,436406.1671,1.5,99,100,1,17,28992
64,8,92082.54751,436400.1265,1.5,106,100,1,15,28992
64,9,92080.39375,436345.4752,1,102,100,1,18,28992
64,10,92146.54553,436383.4084,1,98,100,1,14,28992
64,11,92147.43424,436381.0434,2,102,100,1,13,28992
64,12,92129.12934,436378.1102,1,95,100,1,20,28992
64,13,92130.01078,436375.7647,1.5,100,100,1,15,28992
64,14,92130.74601,436373.8081,2,91,100,1,8,28992
64,15,92135.00831,436362.4657,1,95,100,1,9,28992
64,16,92209.03947,436347.1462,2,111,100,1,8,28992
64,17,92104.04564,436332.0832,1,105,100,1,11,28992
64,18,92116.15108,436325.5407,1,97,100,1,12,28992
64,19,92163.28931,436322.1312,1,105,100,1,11,28992
64,20,92165.59751,436322.9986,2,103,100,1,10,28992
64,21,92169.4782,436324.4569,1,99,100,1,9,28992
64,22,92110.09859,436302.1429,1.5,102,100,1,7,28992
64,23,92112.2674,436296.3715,1.5,104,100,1,7,28992
64,24,92130.19827,436302.8266,1.5,99,100,1,6,28992
64,25,92158.71169,436305.5121,1.5,90,100,1,6,28992
64,26,92202.72943,436331.1104,1,95,100,1,4,28992
64,27,92217.33968,436324.8211,1.5,90,100,1,3,28992
64,28,92232.98589,436303.1488,1.5,99,100,1,3,28992
64,29,92173.45139,436299.3301,1.5,98,100,1,5,28992
64,30,92247.61172,436262.1376,2,98,100,1,1,28992
64,31,92186.87709,436263.603,1.5,103,100,1,5,28992
64,32,92190.56285,436264.988,1,109,100,1,4,28992
64,33,92198.33024,436244.1301,1.5,100,100,1,2,28992
